,feature_9_0,feature_9_1,feature_9_2,feature_9_3,feature_9_4,feature_9_5,feature_9_6,feature_9_7,feature_9_8,feature_9_9,feature_9_10,feature_9_11,feature_9_12,feature_9_13,feature_9_14,feature_9_15,feature_9_16,feature_9_17,feature_9_18,feature_9_19,feature_61,feature_72,feature_28,feature_86,feature_20,feature_60,feature_50,feature_81,feature_76,feature_65,feature_40,feature_2,feature_75,feature_77,feature_43,feature_68,feature_11,feature_46,feature_39,feature_80,feature_23,feature_48,feature_29,feature_4,feature_30,feature_34,feature_24,feature_84,feature_94,feature_47
0,-45.490523268130254,-28.240616003191814,89.90642283605877,-93.89257306512127,-44.84937028537759,-12.26779969467194,-10.534436318042673,-41.30667504900449,-94.89211480154005,-47.72104221361181,51.1900654951874,-83.74079878057171,-5.8192180568578715,35.69776780385633,29.964675280118644,7.101995359870859,-49.5825188686265,-71.13334661409856,99.18321567609898,-72.39465543409803,-74.1803345986026,-28.89963084365896,5.348360311884608,17.57520788050497,-34.17778585275869,-73.0114156035894,-71.77817651493878,-15.745985650511425,98.0844014443203,0.18859868308742378,7.688728793271497,7.512859070055029,29.200580934220614,-85.74825542325786,-12.73106690760911,17.84976912151629,47.933834226233714,48.210532935321716,-89.38240280827947,-71.06640415797477,100.14924201217742,67.73856522940214,-68.06048131989004,46.21136374108937,2.1875533494312265,-29.47765379076252,28.747642313199407,-87.77869256997761,28.94268330023767,5.941097958102808
1,-58.391226761286774,-30.938699208013695,81.33557371616014,-82.38470233790572,-34.03562139831503,-17.40362945822384,-6.635326227758943,-27.533191390190705,-100.71451732048361,-53.90576382970076,58.55260151289799,-83.69979736655289,-6.232425718640517,29.805016227153676,29.972004909529417,8.953823361455676,-29.205706013201166,-69.4225000446544,94.95822336161565,-90.11741688123476,-82.94653442224892,-27.19579037617913,4.173052424456119,10.846451994705484,-33.359342367245354,-73.14643800961716,-71.56882379338131,-17.65256298955459,93.89610189206059,-16.119678114839388,-5.548307803367676,6.125526434997853,30.10113721790971,-89.29964498701939,-3.305029489351476,20.060812337331694,40.17900916993177,49.10067675286809,-87.89503638228099,-86.32236388560588,98.88424299546182,62.18321197622402,-59.96849829602506,40.30904340738142,-2.096051047478263,-18.000710124650062,28.730893497041283,-83.83467214127691,30.547773367860096,-1.7540111606481528
2,-55.75706605059187,-26.31294220056366,80.29124822407283,-94.8023091634622,-32.271035932996156,-29.11963122860513,-9.855289952724425,-46.49958818046381,-92.05606110364096,-56.56400412068818,55.37883861478909,-92.7095786740154,-17.872758037467715,33.89857585651525,24.33441167317798,22.597694202269828,-30.32950144726877,-65.37633778778496,97.11111236256579,-86.14239063759558,-85.47186622920229,-33.21014398986433,-11.350157883337413,8.813376678893558,-38.48625787632731,-73.11444358766984,-73.51775285856078,-20.468820658768216,97.20374367573748,-12.44244284644651,1.8544768789817354,7.7779647982747875,27.343149947246435,-99.12461200602728,-12.989979059144778,20.14484505308635,50.826143717226564,49.095566059882636,-90.20046319891792,-81.49380521359677,94.26321147821008,46.4561791037453,-61.55171114666837,50.52768160096342,-4.772412261383853,-14.320036820046528,24.323832930178817,-88.3412338357968,26.31223976363995,0.4378553289625984
3,-42.737772025982295,-37.815042143150855,86.52906980282904,-75.7602698245035,-51.30009596598214,-22.3421614801286,3.0692680681673754,-27.399339800563354,-94.64596974534662,-41.49226564541935,70.06347642549136,-86.14167332664805,-1.3957107325805111,33.43700124939612,25.988992014772293,13.200988951291542,-54.420392437021036,-63.81026475064955,94.98976810790224,-88.44276042953092,-94.73978712405207,-27.129232824812735,-2.0133642299452243,12.27000953452389,-37.413818301574494,-78.2482474217832,-73.3844094729868,-11.916514709059975,93.60458182367799,-16.921557765462044,4.780562544776344,6.3121225703670465,26.874588557501056,-89.73372621435786,-3.524673831302058,20.836028215049637,46.92345630154603,59.201366738102415,-105.4909116563885,-89.39819908278561,103.16434315009869,56.98505424109665,-60.52352526105943,43.88309491319771,3.399546828789685,-27.360313921593367,27.002590728231436,-102.56287677700647,26.72912385283768,9.705688734936057
4,-54.64622231193465,-39.01822034018408,81.89368047087657,-95.70638318543885,-41.92171084255828,-19.38525837994058,25.124379669076454,-33.97243520650552,-90.663966190417,-52.31552782784637,63.05233890689193,-81.55785366605708,-15.639426724965936,52.19089793232522,25.270911092113202,11.698066797636173,-45.210014750515555,-69.8318199447951,90.9755082918095,-72.52932097584146,-74.77479045806714,-27.746373689094764,-0.11683574763112292,16.39880475344199,-25.647577678278907,-72.21660317440798,-75.54339643888021,-21.757615142846774,91.91782251344726,3.9324008819359157,19.022404152404423,3.182197025149243,25.055583968641663,-99.15302154763525,-4.8475553581408395,31.750467154176008,48.01020843931342,56.35813560265565,-92.07071864516317,-75.65032529839381,102.21974004426251,66.63956360021336,-71.40064872154792,45.96246408909058,-2.623914538514912,-15.03656340658939,25.061092773453616,-90.53299204081353,24.60040995488608,10.004206384573434
5,-35.62720999930782,-29.265566577751628,79.29204435354002,-79.19056761091713,-42.44665021904936,-32.10207629648135,-5.815990495902704,-30.659908649475977,-89.40757684685863,-53.01491839072694,45.25511995210589,-94.75682694271629,-9.334792061352076,22.31283126049542,25.0085348047862,15.426410591784393,-42.208657259796205,-69.25782849322576,103.26587376568968,-94.26292589007132,-93.09671005577175,-33.612122279752626,0.1654258061918381,12.310001817903503,-40.36259277186719,-78.87227116021762,-72.76192538458068,-16.896271407008257,102.9830176766583,-13.57816154810934,7.753428632959256,8.965322653363934,26.184311777552704,-103.338897249949,-8.160781747838888,23.779755876796916,51.99863233932455,30.386413867143666,-101.6249959186226,-97.33643106986132,110.26500445161469,69.84433267071007,-53.175276052635844,51.84753925348353,-12.43471519882992,-19.486228530693726,26.55435139321572,-103.78820947485244,25.847225586028955,12.06672141091968
6,-59.85503954491535,-33.046059374944804,88.20204356940542,-75.89912822676988,-40.97913761354222,-22.220836394387458,0.2780072318659589,-38.56574935485262,-91.67313962913538,-49.19772780128243,57.47438499637004,-80.70358092280463,-8.662665208012186,46.04747553571185,24.476025477611582,15.329806257938857,-61.048118209199366,-67.16774502071299,96.70693377862348,-91.28537307601624,-96.5040375971637,-24.253094340333547,-3.711747464928808,10.21626760136402,-31.42395936698049,-77.59487976259292,-74.84627502156192,-11.485881107429622,95.65063775703001,2.7484643184765787,-3.602517499853251,0.5647034913319988,24.181669863905434,-97.7139089724278,-9.740558235746471,24.048591253019595,51.847606824238504,48.729130743078855,-95.25405540858767,-90.63696822261502,97.8234057049404,57.35983221345195,-63.939437204271776,50.6549307230696,-16.0830558154866,-20.236503579916974,23.85290306335068,-98.00071335277481,24.59640320214489,-0.9367262539184704
7,-50.7155772174605,-24.769552021394013,95.74603205543892,-81.5608580930632,-51.46770452943182,-13.066755381094875,-8.36932779040808,-42.15169014579742,-99.20493805151855,-54.87759093654885,64.95145862419932,-97.0461992470422,-2.827230688312695,35.28577442221025,26.461073357436263,3.5407995971895048,-51.588924902841086,-66.93775944558796,99.18855420047136,-69.04759864091953,-65.72605622013202,-22.81480052945193,10.325484887676852,18.48200030936469,-32.45020641872284,-74.723600370151,-75.00984698201502,-27.554756678407955,97.84138883902108,-11.884574882639491,8.179006288407919,20.14917161816206,25.912225104617047,-110.02260764514465,-12.562599079938982,15.870599786925876,32.445888944229026,49.04745916531482,-88.64537108855886,-60.00352024179096,99.14338380245209,70.85835062077365,-58.98802453576319,32.969100333115364,-23.397401765394058,-32.439468236192546,25.512570238593224,-89.24333996303557,25.717414005792627,14.167794986034057
8,-39.75006013127322,-31.784714955290116,68.07975644347792,-81.05140195253949,-52.392338579907964,-16.48778486969032,-7.271704730791038,-32.03338151600478,-96.16304616323109,-53.27285571559722,49.55369860212082,-107.08250233450086,-8.745000061175444,30.403905678495327,27.996041380372084,-6.22892344896902,-71.84867791967602,-68.99365159975238,94.30374916801844,-85.63303259689359,-83.79126748661595,-30.234339016367674,-4.533892675733991,11.69198436303901,-35.87856202743949,-79.93847953066906,-75.19973642865136,-28.574505757724694,95.17096656121358,-10.608398048756737,6.555152657789376,12.775901008961545,27.667446505577306,-93.46570129191745,-10.756716966075397,4.364079343933739,37.05615368138889,44.82798764305535,-110.0252455698618,-85.70368739683012,103.86966057429855,52.83018494266573,-69.77224229880802,40.2184466261186,-11.478628250280408,-41.38514033625498,27.711518984426828,-105.09111296364546,26.80642876555789,5.676773675524647
9,-55.110166519016516,-25.78209043787815,97.01677845963579,-86.23739435519467,-31.206509963074318,-18.384132528539094,12.219933780295184,-26.34528900479279,-101.7054149286874,-63.93904385195073,62.09290352912575,-69.00027742754244,3.79249078336718,50.36193075166527,24.320082535783754,0.9414078270327071,-49.693777852577675,-68.36578898030064,101.23449815458046,-90.74518650843615,-87.7066590174157,-28.051623327347677,19.290355787174395,17.534957671322356,-31.876153375426632,-77.58766497234133,-73.94983333919426,-23.76119866009515,99.93462755742446,-11.192573417598716,33.66655089210235,14.680297041777996,23.706655165145534,-94.73700310718432,-6.4827550551363595,33.707269367778956,38.98108949257759,53.22292490093718,-97.86341452786962,-94.33000573884858,106.41153207162685,69.72430739435896,-56.243129388454214,38.9966016364205,-16.025436806525008,-24.684365798439178,24.231120255790433,-99.51130871401115,23.5002239268387,30.254793592390687
