,feature_11_0,feature_11_1,feature_11_2,feature_11_3,feature_11_4,feature_11_5,feature_11_6,feature_11_7,feature_11_8,feature_11_9,feature_11_10,feature_11_11,feature_11_12,feature_11_13,feature_11_14,feature_11_15,feature_11_16,feature_11_17,feature_11_18,feature_11_19,feature_53,feature_5,feature_76,feature_52,feature_40,feature_31,feature_8,feature_69,feature_37,feature_74,feature_97,feature_46,feature_41,feature_14,feature_34,feature_99,feature_70,feature_56,feature_58,feature_22,feature_32,feature_12,feature_95,feature_91,feature_30,feature_7,feature_27,feature_93,feature_88,feature_62
0,6.170702249906126,-70.89337210474609,6.296362923870738,-50.01037711821739,90.15858850586223,89.53695651892549,-36.845797666069394,31.86147400265864,8.292979852189214,-70.18206219467885,105.6200963056186,-40.82838760311371,41.910312296717876,-20.41059772930318,-80.34625539522806,26.83779357434056,-61.880990917328255,-5.738111316809917,44.35913580313599,19.726319423935713,-50.290974025447845,72.80199619415684,96.23746734575161,-94.2143457465877,16.570346282480603,-5.656825365774344,-71.80670688173913,16.26389000651308,-28.339681581465108,-8.078831334120663,81.961111621294,41.95334915015887,-51.70147533379873,-32.1396650328006,-28.702844687800777,97.85212668678362,96.73388469022761,38.97394491985879,-32.05098902560942,76.84105214987413,10.08190881276074,106.90703121555451,51.93570672626135,9.422157128258922,-4.476130265981035,98.14475232579805,-70.17389159681183,-77.27932346964906,11.131188910557889,3.4871732345606654
1,6.211577573968473,-68.39018704208776,48.095354069353874,-52.18576736110235,90.38786580781948,104.30562925795233,-45.28741698904866,39.32528772324609,30.324103915153476,-57.06808520242479,95.23875606519098,-58.232392458513615,36.828425746248485,-19.936953678722464,-77.56392924325787,7.7554860329976325,-65.104319665984,-9.60857317009314,43.10819895315234,31.940053291482478,-46.62459917848085,79.163740875901,98.39493884885495,-100.53609348383438,10.87767091210467,9.630583651352143,-90.69369628105646,5.87742775393713,-40.60873862266871,-2.377169583029226,91.84581731630347,42.453885107578884,-33.572098686039,-28.67867115789238,-35.51716168587861,98.101573021413,100.96023539003389,40.10101258837077,-23.46698493141386,73.08320233484089,-5.2868748568908925,101.58872786315257,77.05975513192172,-11.135518560612025,0.7128156031507231,99.72603702409953,-63.99149583034295,-86.89438947777693,-12.694049838287194,1.5295526480080979
2,17.704237309132203,-71.63489802460522,20.70218442504083,-51.583783262846445,91.34791535846175,81.32739812233352,-40.70596377261432,56.84437188375122,-3.034562538509803,-71.42456130097052,86.40717660099266,-61.392597326505566,31.669508983782507,-10.14287823314875,-85.43388195042147,-1.5890369609457622,-65.07442854828535,-26.75971197023573,38.80243587711616,22.473976160951402,-55.1079333789753,81.50622344027278,97.33318967783052,-104.46504752793987,-7.263160707019935,-7.633596085481192,-80.89988107505638,-8.632216308260812,-45.233614097422205,-5.085748149019518,71.42536419732367,45.88101351862939,-42.50608195157977,-36.76228247485061,-22.76363253838778,96.55704309831691,97.1727040120609,39.01009755403765,-38.526676562381816,80.95550705562033,-13.801275960907567,91.78817241928235,86.38452453498506,-13.541102478358138,-7.578439699088887,96.8127437257148,-65.80511953064124,-85.7951948839272,-13.47203077104352,1.5080321397095018
3,11.594528920578625,-68.09990620985896,8.648709401477788,-51.26756657078419,86.06605008494195,97.5468699161684,-28.44984948834308,28.507663833429053,11.3210745654058,-50.761918639491014,77.6999946106385,-46.81103835448406,30.5078662851838,-19.066209146902228,-86.18907998762127,-5.843036947774539,-66.53912896681028,-9.955067551668781,47.06710633440298,23.642393780812313,-56.8942822617503,77.04373195158456,98.27216109533903,-112.25056223637543,-4.13997163869046,0.5083544763845307,-67.9506092377865,-4.964591288248526,-39.19536805741757,-2.1339341733521513,91.09424845435314,40.72372276683302,-47.01874009115018,-41.89508899410306,-24.683079808749877,96.6167490675558,98.856560622153,38.85471125119624,-46.10809999446077,70.32072801164509,1.2806908650845497,101.46171289712063,64.58136469830895,3.7807025701587573,3.816648124869065,95.98240141564477,-49.82898267263291,-70.00702527772093,-0.410781981059154,1.3506487716538542
4,8.541889235239095,-76.01378753780283,19.191417049821048,-49.89340406336775,89.02530675246805,100.43689673259551,-32.140470397249494,37.20555898410595,16.221932614701892,-58.77452681049419,65.83492168183649,-61.97227709255791,47.31352496367697,-17.185614060284927,-85.47810770327432,8.514412834056387,-64.1138834381701,-34.86800464371768,50.4491207838176,24.798514815580134,-58.117847622764586,79.30244269311113,96.93655910639757,-96.98534615823516,13.33862281109196,-6.803655871181852,-61.48310179835947,8.953780575226979,-36.95602806228849,-5.8826256638550065,79.70803123372872,45.23033502219093,-38.1111905962826,-31.836288462448255,-23.34727576141139,98.20466016166604,96.46121246080347,38.50230541575053,-33.67209093438093,71.87715057076986,1.8633857762555763,92.75586187020109,75.40288227816899,9.81676189850291,-6.4545788978438035,95.98099822035297,-38.647029390553044,-61.53567598698251,7.408324782467982,-0.2682454210288716
5,11.15495980457902,-66.54118703438985,9.404815780705611,-54.48430000382381,84.16492919363588,88.8022151078672,-37.032382391864566,29.68438971389095,-6.093509010314072,-76.02219433497626,97.65046851389269,-51.15543252058774,42.54861734662468,-13.621737415743421,-84.93493144709663,11.491204217093834,-66.21273837480481,-33.12897009770536,52.069920130022815,19.808087466358167,-47.60033746172152,83.89507389883894,97.50933676536242,-97.36598588828913,7.451483820455517,0.11368780244959975,-88.78307190882963,10.74072035838698,-32.655132556750544,-2.059672299121301,79.09540015498432,53.47965944119052,-47.97963018984403,-28.654989661821684,-22.11659900493976,99.51776974718747,97.16025523104584,39.36283994665147,-32.47600805150192,85.22002365816276,-5.0321543812117,94.46418781069822,84.13906037491122,-3.325659059128368,-1.990409752765257,99.328638167542,-53.4305335440463,-88.79757357730924,-5.142150977835215,2.533167976664763
6,6.715591794864094,-70.07772565934735,21.865973642053522,-51.720282375761954,85.7830593454059,84.90379070996235,-38.91327815095369,37.120594598781494,9.91574846939503,-58.72076590281925,78.7115673093479,-57.94767365933707,49.43837186295764,-18.96331475618097,-80.89669124884428,10.585341713386148,-63.846682484978665,-45.15163277886295,33.77470657698718,16.894572944616094,-40.96196454966656,67.92558582533253,96.93289677667846,-101.82906890271566,11.86138522892188,-17.034620072699653,-94.99075979681656,15.234334849343272,-37.563282035197986,-15.873916733175175,70.75400727059079,66.31541118703416,-55.24641028850058,-26.00341737346395,-27.983573715428296,97.43009491033723,97.07279269309157,39.4607541148495,-28.483986876776534,69.58244380787849,-6.911089778207233,100.93644036024925,61.0809636568947,-3.5702279066691363,-13.668225602178707,98.08821781795515,-78.32113463440623,-90.35680536556987,-5.816157864522552,-1.2340247533523314
7,9.812079571132267,-65.2699716647219,22.204167818625386,-50.90654463743159,84.17245104408057,88.23947677174077,-45.31251842659105,31.066360371550424,22.212633244798518,-52.738214432222954,72.22037609209258,-53.29753115581467,45.55602920503254,-17.178088393187235,-87.33163831116458,8.58385765415229,-64.35998868154617,-21.161658544786043,39.285047835811966,32.44862052607458,-60.42008103572273,73.99619732796192,97.2005198722571,-98.83022516490166,12.789554178018529,14.116304035077789,-77.99333055496274,12.743937048385769,-42.34561654548703,17.338508544647993,68.58458070677284,37.32437472441532,-36.54203198975351,-35.19800798108402,-24.996347140770695,96.67643725516791,96.12259701092565,38.75385417104538,-39.37635198886482,77.8454599875323,-8.389143409421008,89.18628015685807,77.21768901100297,-9.284526002093289,17.31330067773262,96.45787215716295,-61.02719064661347,-79.3861145654829,-8.663793901094117,0.8564611495751975
8,9.667555993887568,-69.74701444341922,27.855286077683033,-51.83720851251207,89.62489680084487,97.01623875839626,-38.8789548681301,33.564850100915294,23.74168619916903,-61.13182556070439,84.3563929412974,-59.751890614075194,34.90600272718656,-12.17654608999392,-83.47405371187882,13.056856662796815,-64.00736974662395,-25.810899195191556,53.11928894272756,22.537144841286604,-40.86478970049164,69.14665536309431,99.4168764438322,-97.31416887741949,9.208159240553337,-9.882745672611422,-78.05186775836506,6.1769409071530585,-37.76548962468959,-11.346954141761893,84.4213026302133,61.364606746037744,-41.520767103782674,-27.18350700755139,-11.759128413467911,97.59880590676964,98.48587436487752,39.78828827378047,-25.965116185030887,69.65850478139559,-20.141332160590448,87.47595420510467,62.36700310539326,-22.2278920584869,-11.594170497741699,98.83461032300505,-62.836143981366234,-79.08819620762691,-19.88495254546101,1.4969860203074352
9,13.61083998377556,-66.02288569315611,17.378026881743676,-54.2685398337379,90.63883793907529,91.36744607634154,-38.271657852806676,44.98380117101366,12.804414562515989,-64.43455064199868,76.35112468959176,-42.686089708554434,47.2282339501504,-10.577903124216768,-83.02856467772732,18.97193632609197,-63.75820710664913,-27.25172997290493,39.35583120099426,2.161877908709261,-48.35691562913007,73.80469677808742,93.8621049215241,-95.55059851116857,13.008548420117267,-15.16277438933977,-87.07810956144213,13.159574840738758,-35.77231604230285,-11.767069186594039,64.05645765502462,48.87495434408516,-66.29349759318178,-21.17371098661784,-33.3461441578355,93.1322997562904,92.59160192868978,39.952537953250726,-22.993426887944118,73.76068244187213,-22.998294770979587,88.68517314776572,78.5602039532504,-25.4586047944865,-9.56656156325314,92.41681053603308,-68.67772326129253,-93.16531534067961,-21.97447097109202,0.15241877850419572
