,feature_18_0,feature_18_1,feature_18_2,feature_18_3,feature_18_4,feature_18_5,feature_18_6,feature_18_7,feature_18_8,feature_18_9,feature_18_10,feature_18_11,feature_18_12,feature_18_13,feature_18_14,feature_18_15,feature_18_16,feature_18_17,feature_18_18,feature_18_19,feature_25,feature_84,feature_88,feature_37,feature_60,feature_63,feature_98,feature_97,feature_91,feature_10,feature_75,feature_43,feature_70,feature_87,feature_72,feature_57,feature_12,feature_64,feature_18,feature_96,feature_33,feature_17,feature_31,feature_80,feature_89,feature_58,feature_94,feature_21,feature_68,feature_48
0,-72.26796931820196,77.71967014868302,-6.366385054608814,86.96475848089744,43.542818338415834,71.76994956677824,-11.949184570213042,92.7645749056413,-50.62718505494578,83.89721900970463,74.6387393159943,-82.22428522864845,-25.887099803214127,-84.00328461053036,7.2635558513418825,83.82513234306276,6.956512488136507,-1.0443598100767937,52.0761939423074,30.15076011169591,-57.162980818028004,-86.60186352291107,-11.197584589307132,-22.43078566787287,-71.90219769416498,-26.355592229197796,44.42507122611209,84.38505754448394,-9.826913201483,25.822037676530073,28.413466914662642,-8.797513101277877,98.58083411371285,74.15175540781439,-29.447660804783805,19.559838559867597,93.88165416859418,-70.39752783118364,-88.71111034167144,27.369408369829223,-90.52263664806797,41.23145904154381,-0.9412239756497582,-87.69648637962881,93.2740089061798,-25.662491287170546,27.09068433628303,-28.429524100490635,26.972326422556343,72.0389077437497
1,-61.084501255901785,78.04550294888547,-20.867309668130794,85.84847654667524,44.80040575582878,73.35956337541337,-8.932111677556462,96.14712858778485,-55.793271082553446,81.99680915423603,71.94020240665375,-86.84193226386527,-26.1429293684306,-68.9457979729423,23.185655257869143,97.5924825500777,18.65499750306906,-5.110315355972323,49.81090118181953,9.075636757798945,-69.19213354333354,-98.67470989647914,-12.521217645712303,-35.91895736384211,-77.40602321579804,-28.53158906974901,67.48169294732222,76.1650812935988,-12.149498220294396,16.304835229653683,22.373547023110596,-0.17773851169357346,98.17263439572307,68.62965026924094,-19.72333031048735,25.922666741912465,93.5430900763626,-67.7505000712926,-74.52010678514763,11.95853449256817,-98.59524059818945,48.120402133567,-3.8570128794338965,-74.7919368493313,96.47455623686709,-22.631077660189735,23.10941888674923,-24.112093837132928,23.03572350322016,68.98082025554794
2,-67.73990837660024,70.14948512512258,-8.57879717713965,84.42250969733418,44.824415732550584,70.71417361338843,-6.952523596334124,100.70432699802639,-59.69676849532935,89.0811326255353,72.87793445197873,-71.74997540238208,-40.54817531671321,-77.74937190249844,13.707705612490548,103.09205488682996,9.013991184641238,2.0436251064894306,47.7631507989921,9.651575502822759,-67.4962947782579,-90.16164839089221,-0.09217672011979339,-28.653743388190996,-73.39656860569718,-20.34342569607781,61.965771568759514,88.30062066553654,-0.9620603211200711,5.054831920172045,28.035053547753236,2.5377118862532217,101.47843616353974,74.31546243779559,-39.65423608176776,18.84346273593664,100.24122080705112,-66.49597140251353,-76.24774937925308,15.679040065970922,-83.5920639070183,45.04643134436175,0.8428846832590349,-74.26856280755796,96.57371150477941,-41.691388222188664,28.22610122934128,-41.11820182319779,24.21276831954373,65.20668867198209
3,-76.3366133413642,76.32739353592592,-12.329551611384975,85.16665392931385,40.88082760160775,84.99945898667883,-18.165996971887107,100.45117967591096,-50.01307341461103,81.94940418626268,74.54283326766894,-92.25941785765045,-18.257798784434907,-75.65738178114393,9.62840537632812,107.40743609980775,42.32990204178499,-0.316226616791855,42.8097970706314,23.074651209914588,-67.83534791900144,-88.87411289478557,-9.1997882720205,-28.147939019822726,-75.51584913028728,-30.72616520370289,59.363463998864205,68.01290481897769,-9.280986805688865,14.389967732966717,21.602383767039964,-4.661868287592899,93.37499393293247,76.83365902589367,-17.764114379333158,20.60854610717639,93.85046958634948,-84.81399596801191,-72.06305464115752,21.020927960747432,-93.79423859759851,40.060908890619736,-8.180126102548561,-69.95164618646584,104.49725080326175,-16.82924047361848,21.7920957939213,-20.294492250681248,9.309496376670365,72.55222177870118
4,-79.19306531989967,82.89930273565467,-20.672264840738833,82.35852802656456,43.63128524641167,70.36479948117743,-12.535190683956875,99.03831636703602,-61.49607300747673,81.64848679534487,64.88588511897899,-66.8130930914828,-29.553102100482338,-84.55578031705728,14.195267928513708,82.33713223107809,11.974417890168972,-1.4714858668912425,37.87554128297099,47.21163214913522,-65.87929249718437,-92.96027061010366,-5.097314792681627,-27.272448767498684,-76.06354547464424,-11.853822689751478,62.35976591903633,88.60924236998447,-3.694212909293784,8.059778389109217,21.18495038108806,8.170569959618364,100.3214149135023,65.75836444976177,-28.018309160826572,25.412411311859618,88.61734059702569,-76.1139341946173,-103.03008078616784,16.424886996700774,-95.60708060010295,51.5260636481656,15.387821380418629,-101.08318059124824,92.46976054004223,-30.896138135095217,20.627035251276304,-32.18800666469617,32.401782749787024,71.60491876271828
5,-69.20882495811202,78.86082837144738,-21.711140221669332,91.23448599048429,39.07670508431942,70.56964297117162,-19.336099818544184,94.39999815819463,-58.13522756158922,80.3715377283857,75.31330160696504,-78.77242782734461,-36.512303488996395,-90.98666509260384,-0.12743262637989972,90.23749605744345,18.366157572965147,-1.6039171734873896,37.46666702807205,13.193710425108014,-64.05766958461629,-94.06443924404456,-6.359908799712496,-36.059995519970784,-76.54911137858512,-20.60590559395537,60.69896762175848,79.7632772507868,-8.357298748485299,12.108520898894335,22.921769375511502,1.2949135488734154,98.80435090453904,66.90744578752984,-39.90774515983508,21.84451919126789,91.29077081836247,-77.443228024504,-86.1982632191868,13.233416143374711,-97.49672953951034,37.920240726689535,-0.43845353400378695,-85.58980628285413,87.08095428567384,-37.27430952752948,21.75864114735447,-36.233099757858184,15.11766101818774,74.6363259054873
6,-70.48786594009928,77.38295934632428,-10.801571976964341,75.46420574314628,36.063429355147605,86.44659759307726,-15.503906985058281,93.76977763483649,-54.92124032964596,80.32882874255839,71.0348214113209,-72.20863114793895,-23.908271020702042,-84.91398297221227,7.579464157949106,89.84555148739486,16.959738969581245,1.2104252020366792,48.3753123100157,30.205492921372233,-57.008043428792796,-77.6918035898946,-0.8431188259874105,-26.75330488990062,-70.27786874996438,-13.748482270198997,58.040311162712854,86.71488932818104,1.4566418053939838,19.029326942421285,23.97974369299755,-0.5016766188998494,96.9413124145859,84.16723379559106,-24.187847719929604,23.697357465614413,101.44872127813456,-64.98056693463451,-97.36982493621623,22.5377500980629,-77.16840712489933,48.02637698277987,-3.620538210240213,-93.96716447579725,94.2693953223168,-25.17962776995912,25.387837247063533,-23.15749923633711,17.640523971134414,53.128689561357525
7,-71.70579551338717,73.7567216482324,-8.496408645534157,95.05606207857262,40.06858081970516,85.04244474857613,-9.893595857003952,99.40630286819516,-68.77329702859147,82.69617259588702,62.78112710505127,-85.97880111485978,-32.305481986437066,-78.08549026712134,2.5765415424849127,81.08961014153931,21.460133349714646,-2.246017733263483,44.979207997551455,16.571970899235765,-65.49632264594814,-93.33464235910881,-6.253169742464746,-37.09169200771121,-75.15050993659183,-26.395190367404325,62.540725134952005,79.30997088848707,-3.396866374453328,17.536842055966552,21.23444471075521,-7.089455937261724,96.80951421636512,75.75783644401257,-32.981291464317366,23.349476010514522,86.26148574604844,-74.42452948964163,-67.8226471526751,12.482069445045884,-92.22772325484634,57.31341644755239,-15.080109938826872,-71.73096428677633,98.59328540958732,-29.831262012084128,21.97085712165737,-28.459653978318944,31.941521658729943,65.62963863629224
8,-66.7820837394765,71.77757679717531,-12.153892528481046,89.13579779346082,55.384372234706056,70.01599223144002,-9.082597447398616,97.42344777035241,-56.27582996440706,78.89292211148441,71.94832532774501,-77.64868238303185,-37.982177073648494,-84.00722354106053,-3.545614000721084,80.57547517425954,-2.113481554329713,-2.685443062402632,44.929250840705215,29.195774032731503,-74.49435738819312,-99.91303215976798,-12.843178695510902,-48.221962785716386,-75.0033027313383,-20.48580959617052,63.33315858016347,73.96160335374694,-11.304183639620973,14.405689993187224,21.531077909635513,-1.4769958040054307,97.71733501603349,76.29624336433933,-39.31884648921002,25.613585815962622,91.22221260621644,-69.62941104329182,-82.4486342667337,16.7481074376211,-103.74500230562275,45.20070365078442,-0.5841690554971528,-83.05586417832427,86.00092365645024,-38.64464149109692,22.0050329607467,-40.2137829683721,9.451538461498355,64.98855425934026
9,-65.79705447157734,76.23348155349125,-15.946065883258361,92.31952814981852,42.10457658957408,79.96407896570365,-11.844965226091684,97.91728548921824,-60.36037642863729,82.48580410745377,82.34040095595265,-86.22192565453088,-28.44832826294089,-94.61156331408007,1.6386105331485474,104.87368169128523,18.524479694157534,2.087002655503549,48.36838250456157,33.91334131384199,-56.44767822677951,-99.46610844372341,-4.248319671376926,-30.026162224350166,-74.97702633756668,-22.80890709443147,53.77253474419688,64.04563565435335,-3.971682661964658,17.358339045647334,32.004735783654176,7.589911585328657,95.78647879829819,64.9966068921986,-29.188564523988607,20.32167740133188,95.48804844297733,-73.69989131624116,-78.38183064277125,24.18448909301094,-103.35332436572274,45.06636849111019,-6.50299028693559,-78.40093961713161,92.88165505207094,-28.684409139980595,31.71845533552437,-27.926871173212596,24.94642635553661,71.916733631396
